accuracy,precision,recall,f1,state_count,transition_count,transition_density,path_probability,confidence_score
0.9758551307847082,0.0,0.0,0.0,77,77,0.012987012987012988,0.0,0.0
0.9758551307847082,0.0,0.0,0.0,77,77,0.012987012987012988,0.0,0.0
0.9758551307847082,0.0,0.0,0.0,77,77,0.012987012987012988,0.0,0.0
0.9758551307847082,0.0,0.0,0.0,77,77,0.012987012987012988,0.0,0.0
0.9758551307847082,0.0,0.0,0.0,77,77,0.012987012987012988,0.0,0.0
