accuracy,precision,recall,f1,state_count,transition_count,transition_density,path_probability,confidence_score
0.7625754527162978,0.0,0.0,0.0,63,63,0.015873015873015872,2.1161547253618727e-08,0.0
0.7625754527162978,0.0,0.0,0.0,63,63,0.015873015873015872,2.1161547253618727e-08,0.0
0.7625754527162978,0.0,0.0,0.0,63,63,0.015873015873015872,2.1161547253618727e-08,0.0
0.7625754527162978,0.0,0.0,0.0,63,63,0.015873015873015872,2.1161547253618727e-08,0.0
0.7625754527162978,0.0,0.0,0.0,63,63,0.015873015873015872,2.1161547253618727e-08,0.0
